Price,Num_Bedrooms,Num_Bathrooms,Floor_Area,Land_Area,LRTHubDist,BusCount,MallCount,SchoolCount,HospitalCount,ATMCount,employment_generation,local_economy_growth,local_economy_size,presence_of_business_and_professional_organizations,safety_compliant_business,DBSCAN_Cluster
35000000.0,14.0,13.0,750.0,0.0,3.94362164227761,16,1,16,6,4,0.46,0.3905,0.3591,0.359,0.6528,0
12000000.0,3.0,1.0,150.0,0.0,2.94637224028682,6,0,26,2,2,0.46,0.3905,0.3591,0.359,0.6528,0
59358000.0,8.0,8.0,900.0,0.0,1.48085838609163,58,1,26,11,9,0.46,0.3905,0.3591,0.359,0.6528,0
33000000.0,10.0,10.0,0.0,0.0,1.48085838609163,58,1,26,11,9,0.46,0.3905,0.3591,0.359,0.6528,0
38000000.00000001,15.0,0.0,126.28,0.0,3.94362164227761,16,1,16,6,4,0.46,0.3905,0.3591,0.359,0.6528,0
35000000.0,12.0,0.0,346.0,0.0,1.48085838609163,58,1,26,11,9,0.46,0.3905,0.3591,0.359,0.6528,0
38000000.00000001,1.0,0.0,126.28,0.0,3.94362164227761,16,1,16,6,4,0.46,0.3905,0.3591,0.359,0.6528,0
38000000.00000001,15.0,0.0,126.28,0.0,3.94362164227761,16,1,16,6,4,0.46,0.3905,0.3591,0.359,0.6528,0
35000000.0,8.0,0.0,259.0,0.0,0.412095738654931,26,1,9,3,28,0.46,0.3905,0.3591,0.359,0.6528,0
44000000.0,19.0,0.0,0.0,0.0,2.02897141299393,35,0,18,4,8,0.46,0.3905,0.3591,0.359,0.6528,0
15000000.0,2.0,1.0,168.0,0.0,1.48085838609163,58,1,26,11,9,0.46,0.3905,0.3591,0.359,0.6528,0
41000000.0,13.0,7.0,257.0,0.0,7.532880960218,9,3,11,0,17,0.46,0.3905,0.3591,0.359,0.6528,0
135000000.0,5.0,0.0,384.0,0.0,0.0118193352597599,26,1,12,7,27,0.46,0.3905,0.3591,0.359,0.6528,0
15000000.0,5.0,4.0,1100.0,0.0,2.1480503507855,18,1,15,3,2,0.46,0.3905,0.3591,0.359,0.6528,0
24000000.0,9.0,7.0,236.0,0.0,2.71147038013795,3,0,28,2,1,0.46,0.3905,0.3591,0.359,0.6528,0
5500000.0,2.0,1.0,45.0,0.0,1.31520758373864,45,1,18,9,7,0.46,0.3905,0.3591,0.359,0.6528,0
46000000.00000001,26.0,0.0,503.0,0.0,0.25149080030171,50,1,22,14,4,0.46,0.3905,0.3591,0.359,0.6528,0
25000000.0,3.0,3.0,94.5,0.0,7.532880960218,9,3,11,0,17,0.46,0.3905,0.3591,0.359,0.6528,0
80000000.0,10.0,6.0,900.0,0.0,1.30388647083954,4,0,16,0,7,0.46,0.3905,0.3591,0.359,0.6528,0
25500000.0,1.0,0.0,240.0,0.0,1.83949370365703,31,0,20,0,3,0.46,0.3905,0.3591,0.359,0.6528,0
11000000.0,4.0,4.0,128.0,0.0,0.25149080030171,50,1,22,14,4,0.46,0.3905,0.3591,0.359,0.6528,0
32000000.0,20.0,10.0,500.0,0.0,2.71147038013795,3,0,28,2,1,0.46,0.3905,0.3591,0.359,0.6528,0
22000000.0,10.0,5.0,600.72,0.0,3.94362164227761,16,1,16,6,4,0.46,0.3905,0.3591,0.359,0.6528,0
59358000.0,8.0,8.0,0.0,0.0,0.99590981217744,42,3,37,5,16,0.46,0.3905,0.3591,0.359,0.6528,-1
20000000.0,8.0,8.0,160.0,0.0,1.48085838609163,58,1,26,11,9,0.46,0.3905,0.3591,0.359,0.6528,0
18000000.0,8.0,8.0,180.0,0.0,1.48085838609163,58,1,26,11,9,0.46,0.3905,0.3591,0.359,0.6528,0
28980000.0,9.0,9.0,400.0,0.0,1.48085838609163,58,1,26,11,9,0.46,0.3905,0.3591,0.359,0.6528,0
70000000.0,1.0,0.0,465.0,0.0,1.48085838609163,58,1,26,11,9,0.46,0.3905,0.3591,0.359,0.6528,0
14499999.999999998,3.0,3.0,180.0,0.0,1.48085838609163,58,1,26,11,9,0.46,0.3905,0.3591,0.359,0.6528,0
59358000.0,8.0,8.0,300.0,0.0,1.48085838609163,58,1,26,11,9,0.46,0.3905,0.3591,0.359,0.6528,0
150000000.0,46.0,0.0,2500.0,0.0,1.04534542808435,23,1,14,8,8,0.46,0.3905,0.3591,0.359,0.6528,0
27000000.000000004,7.0,5.0,398.0,0.0,2.71147038013795,3,0,28,2,1,0.46,0.3905,0.3591,0.359,0.6528,0
108000000.0,1.0,1.0,0.0,0.0,0.450409906581854,41,2,14,15,23,0.46,0.3905,0.3591,0.359,0.6528,0
21600000.0,3.0,0.0,0.0,0.0,7.532880960218,9,3,11,0,17,0.46,0.3905,0.3591,0.359,0.6528,0
14000000.0,3.0,0.0,150.0,0.0,1.48085838609163,58,1,26,11,9,0.46,0.3905,0.3591,0.359,0.6528,0
28000000.0,17.0,15.0,595.0,0.0,1.83949370365703,31,0,20,0,3,0.46,0.3905,0.3591,0.359,0.6528,0
13125000.0,6.0,6.0,200.0,0.0,7.34177037866543,22,11,10,0,62,0.4337,0.1972,0.3283,0.2529,0.4976,-1
19990000.0,3.0,2.5,162.0,0.0,8.60377104071145,7,0,0,6,1,0.9248,0.5111,0.4807,0.188,1.2403,0
9553000.0,1.0,0.0,0.0,0.0,7.49031821221385,22,11,11,0,65,0.4337,0.1972,0.3283,0.2529,0.4976,-1
18000000.0,5.0,5.0,405.0,0.0,9.09658498203312,2,1,26,2,3,0.0942,0.22,0.0278,0.0071,0.3522,0
55000000.0,17.0,17.0,600.0,0.0,7.18688019587344,13,2,6,6,5,0.0942,0.22,0.0278,0.0071,0.3522,0
10000000.0,4.0,4.0,250.0,0.0,9.91321645293529,2,0,15,3,5,0.0942,0.22,0.0278,0.0071,0.3522,0
7500000.0,3.0,3.0,200.0,0.0,9.09658498203312,2,1,26,2,3,0.0942,0.22,0.0278,0.0071,0.3522,0
280000000.0,64.0,64.0,2750.0,0.0,1.69505859390372,0,0,7,0,2,0.7071,0.2952,0.3623,0.0081,0.3482,-1
45000000.0,16.0,16.0,800.0,0.0,0.469641701905179,36,1,13,2,6,0.7071,0.2952,0.3623,0.0081,0.3482,0
41999999.99999999,26.0,26.0,550.0,0.0,0.469641701905179,36,1,13,2,6,0.7071,0.2952,0.3623,0.0081,0.3482,0
73000000.0,30.0,30.0,780.0,0.0,3.05178723456546,3,0,10,1,4,0.0141,0.2089,0.0335,0.0034,0.0981,0
250000000.0,24.0,0.0,0.0,0.0,0.401431620103655,21,0,3,0,6,0.7071,0.2952,0.3623,0.0081,0.3482,0
65000000.0,11.0,11.0,650.0,0.0,1.69505859390372,0,0,7,0,2,0.7071,0.2952,0.3623,0.0081,0.3482,0
280000000.0,64.0,64.0,2750.0,0.0,1.69505859390372,0,0,7,0,2,0.7071,0.2952,0.3623,0.0081,0.3482,-1
19000000.000000004,19.0,19.0,530.0,0.0,1.69505859390372,0,0,7,0,2,0.7071,0.2952,0.3623,0.0081,0.3482,0
67000000.0,10.0,9.0,950.0,0.0,5.27924508091193,20,1,8,0,1,0.7071,0.2952,0.3623,0.0081,0.3482,0
30000000.0,14.0,14.0,300.0,0.0,0.469641701905179,36,1,13,2,6,0.7071,0.2952,0.3623,0.0081,0.3482,0
35000000.0,18.0,18.0,480.0,0.0,1.69505859390372,0,0,7,0,2,0.7071,0.2952,0.3623,0.0081,0.3482,0
25000000.0,16.0,16.0,350.0,0.0,0.386228413319227,40,2,14,3,7,0.7071,0.2952,0.3623,0.0081,0.3482,0
30000000.0,7.0,7.0,350.0,0.0,0.324370699218739,36,1,13,2,6,0.7071,0.2952,0.3623,0.0081,0.3482,0
12499999.999999998,3.0,3.0,90.0,0.0,0.290307656337063,38,1,13,2,6,0.7071,0.2952,0.3623,0.0081,0.3482,0
20000000.0,9.0,9.0,200.0,0.0,0.290307656337063,38,1,13,2,6,0.7071,0.2952,0.3623,0.0081,0.3482,0
30000000.0,14.0,14.0,320.0,0.0,0.469641701905179,36,1,13,2,6,0.7071,0.2952,0.3623,0.0081,0.3482,0
16000000.0,4.0,4.0,130.0,0.0,0.290307656337063,38,1,13,2,6,0.7071,0.2952,0.3623,0.0081,0.3482,0
67000000.0,13.0,0.0,1200.0,0.0,5.27924508091193,20,1,8,0,1,0.7071,0.2952,0.3623,0.0081,0.3482,0
65000000.0,17.0,0.0,710.0,0.0,0.469641701905179,36,1,13,2,6,0.7071,0.2952,0.3623,0.0081,0.3482,0
65000000.0,10.0,0.0,710.0,0.0,0.469641701905179,36,1,13,2,6,0.7071,0.2952,0.3623,0.0081,0.3482,0
67000000.0,12.0,12.0,600.0,0.0,5.27924508091193,20,1,8,0,1,0.7071,0.2952,0.3623,0.0081,0.3482,0
65000000.0,10.0,0.0,710.0,0.0,0.469641701905179,36,1,13,2,6,0.7071,0.2952,0.3623,0.0081,0.3482,0
65000000.0,10.0,0.0,710.0,0.0,0.469641701905179,36,1,13,2,6,0.7071,0.2952,0.3623,0.0081,0.3482,0
21000000.0,19.0,19.0,530.0,0.0,1.69505859390372,0,0,7,0,2,0.7071,0.2952,0.3623,0.0081,0.3482,0
