Price,Num_Bedrooms,Num_Bathrooms,Floor_Area,Land_Area,LRTHubDist,BusCount,MallCount,SchoolCount,HospitalCount,ATMCount,employment_generation,local_economy_growth,local_economy_size,presence_of_business_and_professional_organizations,safety_compliant_business,DBSCAN_Cluster
4033352.0,1.0,1.0,31.55,0.0,0.774228667342448,12,0,14,8,0,0.3538,0.0121,0.1372,0.0301,0.947,0
11369866.4,2.0,2.0,82.01,0.0,0.774228667342448,12,0,14,8,0,0.3538,0.0121,0.1372,0.0301,0.947,0
4033352.0,1.0,1.0,31.55,0.0,0.774228667342448,12,0,14,8,0,0.3538,0.0121,0.1372,0.0301,0.947,0
9951951.64,2.0,2.0,71.57,0.0,0.774228667342448,12,0,14,8,0,0.3538,0.0121,0.1372,0.0301,0.947,0
4033352.0,1.0,1.0,31.55,0.0,0.774228667342448,12,0,14,8,0,0.3538,0.0121,0.1372,0.0301,0.947,0
5545600.0,1.0,1.0,40.0,0.0,0.774228667342448,12,0,14,8,0,0.3538,0.0121,0.1372,0.0301,0.947,0
3840313.6,1.0,1.0,30.04,0.0,0.774228667342448,12,0,14,8,0,0.3538,0.0121,0.1372,0.0301,0.947,0
9580373.999999998,2.0,2.0,69.0,0.0,0.774228667342448,12,0,14,8,0,0.3538,0.0121,0.1372,0.0301,0.947,0
5807744.0,1.0,1.0,46.24,0.0,0.774228667342448,12,0,14,8,0,0.3538,0.0121,0.1372,0.0301,0.947,0
12116632.0,3.0,3.0,96.47,0.0,0.774228667342448,12,0,14,8,0,0.3538,0.0121,0.1372,0.0301,0.947,0
6033000.0,1.0,1.0,30.77,0.0,8.33708890098431,0,0,2,1,0,0.254,0.0116,0.2906,0.0843,1.043,0
4369000.0,1.0,1.0,23.76,0.0,8.33708890098431,0,0,2,1,0,0.254,0.0116,0.2906,0.0843,1.043,0
9951951.64,2.0,2.0,71.57,0.0,0.774228667342448,12,0,14,8,0,0.3538,0.0121,0.1372,0.0301,0.947,0
8060000.0,1.0,1.0,40.0,0.0,38.2688724314663,4,2,0,2,3,0.5438,0.0007,0.3241,0.0006,0.6486,0
11631900.0,2.0,2.0,61.0,0.0,38.2688724314663,4,2,0,2,3,0.5438,0.0007,0.3241,0.0006,0.6486,0
4469640.0,1.0,1.0,23.0,0.0,38.2688724314663,4,2,0,2,3,0.5438,0.0007,0.3241,0.0006,0.6486,0
6435500.0,3.0,1.0,55.5,0.0,7.97244707812433,0,0,0,1,0,0.3124,0.0012,0.1131,0.0053,0.3589,0
6435500.0,3.0,1.0,55.5,0.0,8.81114408473004,8,0,4,0,6,0.3407,0.0132,0.703,0.0155,1.4269,0
3854000.0,2.0,1.0,36.4,0.0,8.81114408473004,8,0,4,0,6,0.3407,0.0132,0.703,0.0155,1.4269,0
6557500.0,3.0,1.0,55.5,0.0,8.07513000588989,5,0,3,0,6,0.254,0.0116,0.2906,0.0843,1.043,0
6435500.0,3.0,1.0,55.5,0.0,8.07513000588989,5,0,3,0,6,0.254,0.0116,0.2906,0.0843,1.043,0
6557500.0,3.0,1.0,55.5,0.0,7.97244707812433,0,0,0,1,0,0.3124,0.0012,0.1131,0.0053,0.3589,0
3964000.0,2.0,1.0,36.4,0.0,8.81114408473004,8,0,4,0,6,0.3407,0.0132,0.703,0.0155,1.4269,0
3854000.0,2.0,1.0,36.4,0.0,7.97244707812433,0,0,0,1,0,0.3124,0.0012,0.1131,0.0053,0.3589,0
3854000.0,2.0,1.0,36.4,0.0,8.07513000588989,5,0,3,0,6,0.254,0.0116,0.2906,0.0843,1.043,0
6557500.0,3.0,1.0,55.5,0.0,8.81114408473004,8,0,4,0,6,0.3407,0.0132,0.703,0.0155,1.4269,0
23769000.0,1.0,0.0,67.92,0.0,36.15297392146,0,0,1,0,0,0.1088,0.0136,0.0487,0.0026,0.2485,0
3964000.0,2.0,1.0,36.4,0.0,8.07513000588989,5,0,3,0,6,0.254,0.0116,0.2906,0.0843,1.043,0
3964000.0,2.0,1.0,36.4,0.0,7.97244707812433,0,0,0,1,0,0.3124,0.0012,0.1131,0.0053,0.3589,0
4500000.0,1.0,1.0,23.76,0.0,8.33708890098431,0,0,2,1,0,0.254,0.0116,0.2906,0.0843,1.043,0
3600000.0,2.0,1.0,45.0,0.0,9.31173488098637,4,0,3,0,0,0.254,0.0116,0.2906,0.0843,1.043,0
5976000.0,1.0,1.0,30.77,0.0,8.33708890098431,0,0,2,1,0,0.254,0.0116,0.2906,0.0843,1.043,0
4541000.0,1.0,1.0,23.76,0.0,8.33708890098431,0,0,2,1,0,0.254,0.0116,0.2906,0.0843,1.043,0
6108000.0,1.0,1.0,30.77,0.0,8.33708890098431,0,0,2,1,0,0.254,0.0116,0.2906,0.0843,1.043,0
6028000.0,1.0,1.0,30.36,0.0,8.33708890098431,0,0,2,1,0,0.254,0.0116,0.2906,0.0843,1.043,0
5897000.0,1.0,1.0,30.36,0.0,8.33708890098431,0,0,2,1,0,0.254,0.0116,0.2906,0.0843,1.043,0
2152912.0,1.0,1.0,18.0,0.0,28.0240969241861,2,0,4,0,1,0.5438,0.0007,0.3241,0.0006,0.6486,0
5976000.0,1.0,1.0,30.77,0.0,8.33708890098431,0,0,2,1,0,0.254,0.0116,0.2906,0.0843,1.043,0
4569000.0,1.0,1.0,23.76,0.0,8.33708890098431,0,0,2,1,0,0.254,0.0116,0.2906,0.0843,1.043,0
4514000.0,1.0,1.0,23.76,0.0,8.33708890098431,0,0,2,1,0,0.254,0.0116,0.2906,0.0843,1.043,0
3840313.6,1.0,1.0,30.04,0.0,0.774228667342448,12,0,14,8,0,0.3538,0.0121,0.1372,0.0301,0.947,0
4528000.0,1.0,1.0,23.76,0.0,8.33708890098431,0,0,2,1,0,0.254,0.0116,0.2906,0.0843,1.043,0
6145999.999999999,1.0,1.0,30.77,0.0,8.33708890098431,0,0,2,1,0,0.254,0.0116,0.2906,0.0843,1.043,0
4555000.0,1.0,1.0,23.76,0.0,8.33708890098431,0,0,2,1,0,0.254,0.0116,0.2906,0.0843,1.043,0
6070000.000000001,1.0,1.0,30.77,0.0,8.33708890098431,0,0,2,1,0,0.254,0.0116,0.2906,0.0843,1.043,0
